order_id,customer_id,order_date,status,region_code
974,478,2025-05-24 19:38:04,DELIVERED,SOUTH
975,129,2024-07-06 20:26:25,SHIPPED,EAST
976,213,2024-12-04 23:47:37,SHIPPED,WEST
977,213,2025-01-04 16:19:33,DELIVERED,WEST
978,322,2025-11-18 23:39:29,CANCELLED,EAST
979,34,2025-12-09 03:40:29,SHIPPED,WEST
980,177,2026-03-24 19:38:55,CANCELLED,WEST
981,317,2025-02-04 08:53:46,CANCELLED,CENTRAL
982,476,2025-12-03 00:06:45,SHIPPED,WEST
983,319,2026-05-25 22:31:35,DELIVERED,CENTRAL
984,477,2025-01-04 18:53:50,PLACED,NORTH
985,546,2024-07-22 22:57:38,DELIVERED,NORTH
986,566,2025-12-19 16:02:25,DELIVERED,WEST
987,22,2024-09-01 20:21:06,DELIVERED,NORTH
988,200,2025-11-12 11:15:17,PLACED,WEST
989,453,2025-11-06 06:35:49,DELIVERED,WEST
990,558,2024-12-28 02:21:22,DELIVERED,SOUTH
991,232,2024-12-03 20:25:20,DELIVERED,WEST
992,505,2025-07-26 14:57:23,RETURNED,EAST
993,,2024-10-17 22:41:35,DELIVERED,SOUTH
994,498,2024-04-03 22:38:58,DELIVERED,EAST
995,254,2026-07-05 12:06:54,DELIVERED,EAST
996,67,2025-12-15 01:15:35,RETURNED,NORTH
997,597,2026-12-08 07:28:41,SHIPPED,EAST
998,17,2026-08-15 13:35:35,SHIPPED,SOUTH
999,420,2025-10-13 23:16:45,DELIVERED,EAST
1000,267,2024-06-12 02:44:08,DELIVERED,SOUTH
1001,418,2024-03-26 16:45:30,SHIPPED,CENTRAL
1002,256,2026-11-18 07:29:17,PLACED,CENTRAL
1003,427,2025-02-06 00:35:28,PLACED,EAST
1004,505,2024-02-12 02:46:17,CANCELLED,NORTH
1005,362,2025-11-05 12:13:42,DELIVERED,EAST
1006,413,2026-12-05 17:43:37,PLACED,CENTRAL
1007,539,2025-10-25 02:39:04,DELIVERED,SOUTH
1008,433,2024-12-01 20:59:31,DELIVERED,NORTH
1009,417,2026-12-13 13:24:44,DELIVERED,SOUTH
1010,260,2024-11-09 15:05:11,SHIPPED,EAST
1011,451,25-07-2024,DELIVERED,CENTRAL
1012,273,2024-04-17 00:00:20,PLACED,CENTRAL
1013,55,2024-04-20 15:11:34,DELIVERED,SOUTH
1014,417,2024-12-23 05:32:09,DELIVERED,CENTRAL
1015,,2026-12-26 03:51:59,DELIVERED,EAST
1016,427,2026-04-04 15:12:38,DELIVERED,EAST
1017,471,2026-11-26 14:07:42,DELIVERED,EAST
1018,588,2025-04-13 01:22:03,CANCELLED,CENTRAL
1019,381,2024-10-11 16:36:36,DELIVERED,CENTRAL
1020,215,2025-03-25 06:18:40,DELIVERED,NORTH
1021,363,2024-06-16 19:24:19,DELIVERED,EAST
1022,501,2024-09-02 06:05:19,DELIVERED,CENTRAL
1023,456,2025-11-18 00:03:19,DELIVERED,CENTRAL
1024,593,2026-12-24 16:33:54,DELIVERED,NORTH
1025,82,2025-12-08 22:20:04,DELIVERED,CENTRAL
1026,11,2024-12-07 22:07:59,CANCELLED,EAST
1027,286,2024-07-27 12:02:09,SHIPPED,EAST
1028,311,2026-09-28 20:19:13,DELIVERED,EAST
1029,9,2025-11-13 08:53:57,DELIVERED,EAST
1030,447,2026-07-23 14:08:42,PLACED,NORTH
1031,569,2025-02-18 10:10:47,DELIVERED,WEST
1032,218,2025-12-09 03:48:07,CANCELLED,SOUTH
1033,403,2025-05-17 01:30:30,SHIPPED,WEST
1034,546,2026-11-08 13:39:23,SHIPPED,CENTRAL
1035,473,2026-11-07 06:46:20,PLACED,SOUTH
1036,198,2024-07-07 20:03:25,CANCELLED,CENTRAL
1037,143,2026-04-22 23:28:01,PLACED,SOUTH
1038,218,2026-04-18 10:03:07,DELIVERED,CENTRAL
1039,,2026-04-11 11:02:09,DELIVERED,NORTH
1040,408,2024-11-25 18:07:54,DELIVERED,CENTRAL
1041,16,2026-11-16 18:41:24,DELIVERED,WEST
1042,189,2026-09-09 11:40:29,CANCELLED,WEST
1043,263,2024-03-21 23:11:24,CANCELLED,EAST
1044,317,2025-03-15 13:45:56,SHIPPED,WEST
1045,447,2025-05-13 13:56:26,DELIVERED,WEST
1046,252,2025-10-05 23:33:13,DELIVERED,CENTRAL
1047,519,2026-11-12 14:35:55,DELIVERED,EAST
1048,112,2025-03-21 14:19:57,DELIVERED,CENTRAL
1049,155,2024-07-06 21:24:59,SHIPPED,WEST
1050,,2024-07-22 05:17:47,DELIVERED,WEST
1051,578,2024-04-11 14:15:55,DELIVERED,WEST
1052,546,2026-09-21 01:43:06,PLACED,NORTH
1053,44,2025-12-11 11:12:47,SHIPPED,NORTH
1054,238,2026-12-15 15:21:45,DELIVERED,CENTRAL
1055,122,2024-08-18 19:26:10,DELIVERED,EAST
1056,197,05-10-2024,CANCELLED,WEST
1057,134,2024-10-27 11:59:28,SHIPPED,NORTH
1058,480,2026-07-11 02:56:23,SHIPPED,EAST
1059,120,2024-12-26 21:12:40,DELIVERED,NORTH
1060,576,2025-01-19 13:10:23,SHIPPED,EAST
1061,20,2025-06-06 01:41:15,DELIVERED,WEST
1062,212,2026-12-22 14:42:05,PLACED,CENTRAL
1063,,2026-01-13 06:57:30,PLACED,EAST
1064,252,2025-11-28 13:26:45,CANCELLED,EAST
1065,361,2025-06-15 21:05:51,DELIVERED,CENTRAL
1066,19,2024-11-04 07:04:11,SHIPPED,SOUTH
1067,60,2024-11-24 10:55:58,SHIPPED,WEST
1068,251,2026-03-04 01:45:08,DELIVERED,NORTH
1069,513,2024-01-26 21:14:13,PLACED,EAST
1070,148,2025-11-23 15:38:45,DELIVERED,CENTRAL
1071,51,2025-04-01 02:11:12,CANCELLED,CENTRAL
1072,502,2024-11-03 06:11:54,RETURNED,SOUTH
1073,599,2026-06-14 16:40:18,DELIVERED,EAST
1074,389,2024-10-22 08:18:48,PLACED,WEST
1075,522,2024-10-27 13:05:43,DELIVERED,NORTH
1076,482,2024-06-25 11:44:43,RETURNED,CENTRAL
1077,241,2025-07-26 15:23:31,DELIVERED,CENTRAL
1078,147,2024-10-02 22:22:26,DELIVERED,WEST
1079,344,2025-04-24 12:26:01,DELIVERED,WEST
1080,450,2024-07-01 13:50:52,SHIPPED,CENTRAL
1081,171,2024-01-16 04:17:21,DELIVERED,SOUTH
1082,399,2025-05-16 19:46:31,CANCELLED,SOUTH
1083,476,2024-07-04 02:20:45,DELIVERED,SOUTH
1084,365,2024-08-01 09:40:10,DELIVERED,CENTRAL
1085,95,2026-03-10 10:46:23,CANCELLED,EAST
1086,352,2024-01-12 13:15:13,DELIVERED,EAST
1087,354,2025-09-19 10:44:12,RETURNED,CENTRAL
1088,181,2026-10-08 07:31:36,PLACED,CENTRAL
1089,280,2024-10-03 16:31:29,CANCELLED,EAST
1090,285,2024-11-09 22:09:23,PLACED,SOUTH
1091,2,2025-07-20 15:35:09,RETURNED,WEST
1092,436,2026-05-26 20:12:59,SHIPPED,NORTH
1093,150,2026-11-10 07:50:24,DELIVERED,NORTH
1094,159,2024-06-01 20:41:48,DELIVERED,SOUTH
1095,278,2026-04-15 10:06:59,DELIVERED,CENTRAL
1096,130,2026-03-01 03:03:55,DELIVERED,SOUTH
1097,514,2025-09-21 13:41:20,DELIVERED,NORTH
1098,246,2026-11-02 16:03:46,SHIPPED,NORTH
1099,111,2024-03-06 22:15:05,RETURNED,EAST
1100,255,2024-09-18 01:33:26,DELIVERED,SOUTH
1101,74,2024-08-04 08:14:15,DELIVERED,NORTH
1102,500,2024-08-02 07:48:14,RETURNED,SOUTH
1103,245,2025-11-22 12:01:32,DELIVERED,WEST
1104,34,07-10-2024,DELIVERED,CENTRAL
1105,375,2024-07-05 17:00:58,DELIVERED,EAST
1106,376,2025-04-07 19:16:21,CANCELLED,WEST
1107,218,2025-01-20 20:42:32,SHIPPED,NORTH
1108,,2024-11-28 06:12:48,DELIVERED,SOUTH
1109,588,2025-07-02 20:40:14,CANCELLED,EAST
1110,20,2025-01-27 05:55:21,CANCELLED,WEST
1111,339,2025-10-06 15:30:35,DELIVERED,SOUTH
1112,85,2024-12-20 01:54:00,CANCELLED,EAST
1113,519,2026-12-04 01:23:13,RETURNED,EAST
1114,309,2026-01-25 01:57:07,DELIVERED,SOUTH
1115,453,2026-12-26 00:56:59,SHIPPED,NORTH
1116,186,2025-12-19 22:35:17,DELIVERED,WEST
1117,495,13-05-2024,DELIVERED,WEST
1118,10,2026-12-22 02:49:56,DELIVERED,WEST
1119,209,2024-10-28 06:15:44,PLACED,NORTH
1120,598,2025-09-23 15:50:14,DELIVERED,EAST
1121,433,2025-08-16 17:10:23,DELIVERED,CENTRAL
1122,243,2026-10-14 05:37:25,RETURNED,EAST
1123,481,2025-10-14 11:27:05,CANCELLED,EAST
1124,458,2025-08-18 21:10:56,DELIVERED,SOUTH
1125,397,2026-11-06 18:08:52,DELIVERED,WEST
1126,310,2024-12-18 01:33:06,DELIVERED,CENTRAL
1127,130,2026-05-23 10:31:07,DELIVERED,EAST
1128,290,2026-10-13 07:36:22,DELIVERED,NORTH
1129,457,2025-04-23 06:45:00,RETURNED,NORTH
1130,57,2026-12-08 12:19:52,DELIVERED,SOUTH
1131,,2024-06-07 05:52:49,PLACED,WEST
1132,311,2025-10-01 22:38:19,DELIVERED,EAST
1133,426,2025-10-19 01:43:31,DELIVERED,EAST
1134,,2026-08-26 12:48:34,DELIVERED,CENTRAL
1135,259,2026-09-01 12:02:31,PLACED,EAST
1136,67,2024-11-23 20:59:06,DELIVERED,SOUTH
1137,348,2024-06-18 22:54:28,DELIVERED,NORTH
1138,429,2026-11-17 14:04:32,DELIVERED,CENTRAL
1139,393,2026-11-09 18:07:44,SHIPPED,WEST
1140,130,2024-06-11 13:07:43,DELIVERED,SOUTH
1141,197,2024-07-24 20:57:11,PLACED,SOUTH
1142,488,2026-12-08 22:28:51,CANCELLED,NORTH
1143,106,2026-12-20 18:01:28,DELIVERED,WEST
1144,,2026-12-12 20:34:06,PLACED,WEST
1145,311,2024-02-09 21:22:30,CANCELLED,SOUTH
1146,130,2024-09-22 06:28:42,DELIVERED,EAST
1147,567,2026-04-14 03:35:02,SHIPPED,SOUTH
1148,287,2024-07-17 00:07:33,DELIVERED,NORTH
1149,584,2024-06-08 15:51:13,DELIVERED,WEST
1150,135,2025-09-21 17:54:51,DELIVERED,CENTRAL
1151,544,2024-08-03 18:10:15,DELIVERED,EAST
1152,594,2025-07-25 13:02:55,DELIVERED,SOUTH
1153,273,2025-08-27 07:47:58,DELIVERED,CENTRAL
1154,459,2026-04-20 16:18:31,DELIVERED,NORTH
1155,407,25-11-2024,DELIVERED,EAST
1156,583,2025-06-18 19:20:58,CANCELLED,CENTRAL
1157,542,2026-10-18 21:38:38,DELIVERED,WEST
1158,495,2025-12-18 16:39:40,DELIVERED,EAST
1159,429,2026-05-11 07:36:12,DELIVERED,EAST
1160,306,2025-05-14 21:42:12,CANCELLED,SOUTH
1161,491,2025-04-22 11:45:34,SHIPPED,WEST
1162,135,2024-11-10 20:15:13,DELIVERED,EAST
1163,461,2025-07-13 15:45:17,DELIVERED,EAST
1164,437,2024-05-13 17:25:00,DELIVERED,EAST
1165,337,2026-10-09 16:36:26,PLACED,WEST
1166,362,2026-03-14 12:20:07,SHIPPED,NORTH
1167,,2024-06-18 17:17:08,CANCELLED,WEST
1168,472,2026-02-04 10:39:46,DELIVERED,SOUTH
1169,436,2026-11-18 11:53:15,DELIVERED,EAST
1170,134,2025-05-20 00:10:05,DELIVERED,EAST
1171,98,2024-05-14 07:15:29,CANCELLED,SOUTH
1172,2,2024-10-14 18:55:38,DELIVERED,SOUTH
1173,66,2025-11-15 04:47:56,DELIVERED,WEST
1174,,2025-05-22 15:27:50,DELIVERED,NORTH
1175,440,2025-12-20 06:23:09,DELIVERED,WEST
1176,298,2024-05-12 12:17:15,CANCELLED,WEST
1177,348,2024-11-19 07:41:44,DELIVERED,NORTH
1178,256,2025-07-16 13:46:28,PLACED,EAST
1179,210,2025-12-09 15:10:10,DELIVERED,CENTRAL
1180,584,2024-12-13 11:03:48,DELIVERED,SOUTH
1181,498,2026-02-03 16:59:16,DELIVERED,WEST
1182,145,2024-07-06 16:04:14,DELIVERED,CENTRAL
1183,562,2026-04-18 15:27:57,PLACED,SOUTH
1184,61,2024-11-09 05:34:07,DELIVERED,EAST
1185,122,2026-12-08 00:20:54,DELIVERED,NORTH
1186,47,2025-03-02 15:09:54,CANCELLED,EAST
1187,214,2025-05-06 22:07:45,DELIVERED,NORTH
1188,276,2024-01-15 16:51:31,DELIVERED,CENTRAL
1189,385,2025-12-17 11:50:38,DELIVERED,WEST
1190,385,28-04-2025,PLACED,EAST
1191,90,13-12-2026,DELIVERED,NORTH
1192,552,2026-11-15 18:50:48,DELIVERED,EAST
1193,113,2024-12-15 08:31:25,DELIVERED,SOUTH
1194,309,2024-05-05 20:59:06,PLACED,WEST
1195,467,2025-02-10 11:52:32,PLACED,WEST
1196,251,2024-06-17 05:00:06,DELIVERED,EAST
1197,375,2024-10-12 00:28:25,DELIVERED,EAST
1198,217,2025-02-17 18:07:56,DELIVERED,CENTRAL
1199,,2026-11-19 16:04:09,DELIVERED,WEST
1200,453,2025-03-25 06:05:39,DELIVERED,NORTH
1201,,2024-12-07 13:36:12,DELIVERED,SOUTH
1202,412,2025-12-07 00:04:10,DELIVERED,WEST
1203,172,2025-12-06 21:31:07,DELIVERED,EAST
1204,272,2025-12-09 18:35:35,DELIVERED,EAST
1205,249,2026-04-22 22:37:33,DELIVERED,SOUTH
1206,18,2025-08-11 16:19:31,RETURNED,NORTH
1207,228,2025-03-05 17:14:54,CANCELLED,SOUTH
1208,122,2024-11-17 11:26:47,DELIVERED,EAST
1209,130,2026-08-22 02:49:20,PLACED,WEST
1210,123,2025-08-01 10:23:07,DELIVERED,WEST
1211,291,2026-05-14 07:18:15,SHIPPED,SOUTH
1212,429,2025-12-04 02:05:50,SHIPPED,WEST
1213,77,02-10-2026,DELIVERED,EAST
1214,594,2026-07-19 02:02:10,DELIVERED,NORTH
1215,67,2024-10-27 06:50:10,DELIVERED,WEST
1216,429,2025-10-17 02:53:39,PLACED,CENTRAL
1217,127,2026-11-17 03:31:38,DELIVERED,WEST
1218,475,2024-11-26 14:22:32,DELIVERED,WEST
1219,186,2025-10-07 07:29:09,PLACED,NORTH
1220,91,2024-03-15 04:09:46,DELIVERED,EAST
1221,513,2025-08-04 20:42:42,DELIVERED,SOUTH
1222,469,2024-07-13 06:22:04,DELIVERED,EAST
1223,585,2025-08-13 22:55:20,DELIVERED,WEST
1224,536,2026-12-06 00:55:50,DELIVERED,NORTH
1225,252,2024-01-05 07:32:38,DELIVERED,SOUTH
1226,309,2024-11-21 11:45:21,DELIVERED,NORTH
1227,550,2026-05-05 10:43:42,DELIVERED,EAST
1228,387,2026-10-20 06:27:49,DELIVERED,WEST
1229,427,2026-06-25 14:02:18,DELIVERED,NORTH
1230,309,2025-12-20 18:14:59,DELIVERED,WEST
1231,465,2024-11-22 18:16:25,DELIVERED,NORTH
1232,589,2025-05-01 13:03:04,DELIVERED,CENTRAL
1233,12,2026-12-24 20:50:19,DELIVERED,WEST
1234,167,2026-10-10 03:54:15,DELIVERED,EAST
1235,469,2024-01-14 02:21:41,DELIVERED,NORTH
1236,534,2026-05-22 09:42:16,CANCELLED,SOUTH
1237,264,2024-11-10 09:34:44,PLACED,SOUTH
1238,2,2024-02-25 08:11:07,DELIVERED,CENTRAL
1239,557,2026-08-04 15:42:39,PLACED,NORTH
1240,284,2024-09-09 23:01:58,DELIVERED,NORTH
1241,130,2024-07-17 22:34:12,CANCELLED,EAST
1242,,2025-11-14 03:51:32,DELIVERED,SOUTH
1243,453,2025-11-24 22:04:47,DELIVERED,WEST
1244,339,12-06-2025,SHIPPED,CENTRAL
1245,475,2025-10-14 23:53:00,CANCELLED,NORTH
1246,80,2026-09-25 03:37:08,DELIVERED,CENTRAL
1247,254,2024-10-02 20:20:15,DELIVERED,EAST
1248,,2024-02-10 21:08:44,DELIVERED,SOUTH
1249,306,2024-12-12 02:31:19,DELIVERED,NORTH
1250,249,2024-11-28 04:59:33,CANCELLED,EAST
1251,207,2025-06-04 05:36:13,PLACED,NORTH
1252,544,2026-11-28 02:51:45,DELIVERED,CENTRAL
1253,401,2026-06-13 01:19:58,PLACED,EAST
1254,43,2024-02-19 00:06:57,DELIVERED,EAST
1255,85,2025-04-18 07:05:21,DELIVERED,CENTRAL
1256,83,2026-11-16 06:46:45,DELIVERED,CENTRAL
1257,302,2024-11-09 18:50:46,SHIPPED,CENTRAL
1258,315,2024-10-13 06:52:33,SHIPPED,CENTRAL
1259,418,2025-06-20 03:45:26,DELIVERED,NORTH
1260,300,2026-04-09 22:08:36,DELIVERED,NORTH
1261,196,2024-11-08 07:47:02,DELIVERED,SOUTH
1262,213,2024-09-21 06:45:07,PLACED,NORTH
1263,330,2024-04-21 03:55:23,DELIVERED,CENTRAL
1264,327,2026-05-21 04:13:24,CANCELLED,SOUTH
1265,212,2025-02-01 13:29:10,CANCELLED,NORTH
1266,385,2025-05-04 09:09:18,DELIVERED,NORTH
1267,546,2026-02-15 11:19:41,SHIPPED,EAST
1268,286,08-04-2025,SHIPPED,WEST
1269,400,2026-10-05 03:17:46,DELIVERED,NORTH
1270,471,2026-11-24 12:01:04,CANCELLED,SOUTH
1271,199,2024-11-22 17:54:39,CANCELLED,SOUTH
1272,387,2024-04-01 10:49:44,DELIVERED,EAST
1273,,2024-04-24 09:46:48,DELIVERED,EAST
1274,448,2025-10-20 18:36:22,DELIVERED,SOUTH
1275,247,2024-12-12 15:48:15,DELIVERED,WEST
1276,12,2026-02-19 04:14:26,SHIPPED,WEST
1277,526,2024-03-18 14:45:08,SHIPPED,EAST
1278,203,2024-12-14 03:17:41,DELIVERED,SOUTH
1279,188,2026-03-26 08:50:38,DELIVERED,SOUTH
1280,,2026-06-06 21:48:44,CANCELLED,WEST
1281,170,2025-12-04 02:32:37,DELIVERED,NORTH
1282,257,2025-11-18 22:10:01,RETURNED,CENTRAL
1283,,2025-04-27 05:14:47,SHIPPED,SOUTH
1284,225,15-02-2025,DELIVERED,SOUTH
1285,541,2025-12-14 04:44:04,SHIPPED,WEST
1286,,2025-01-06 21:53:57,PLACED,SOUTH
1287,123,2025-03-08 22:52:10,DELIVERED,CENTRAL
1288,389,2026-12-19 10:56:28,RETURNED,CENTRAL
1289,169,2025-08-20 14:17:20,SHIPPED,NORTH
1290,225,2025-11-15 02:55:37,DELIVERED,NORTH
1291,503,2026-12-04 17:30:25,DELIVERED,SOUTH
1292,140,2026-12-26 04:15:58,CANCELLED,CENTRAL
1293,193,2026-09-11 16:34:05,DELIVERED,SOUTH
1294,38,2025-09-27 06:08:51,DELIVERED,NORTH
1295,446,2025-02-24 20:34:05,DELIVERED,SOUTH
1296,252,2024-01-01 00:49:42,CANCELLED,NORTH
1297,130,2026-11-19 02:05:44,RETURNED,NORTH
1298,396,26-07-2026,SHIPPED,EAST
1299,481,2024-11-17 20:18:48,SHIPPED,CENTRAL
1300,433,2026-09-16 09:31:33,PLACED,SOUTH
1301,218,2026-10-02 10:24:30,DELIVERED,NORTH
1302,,2024-01-09 07:24:22,PLACED,CENTRAL
1303,120,2025-07-04 07:26:09,DELIVERED,EAST
1304,40,2025-06-06 18:24:46,DELIVERED,WEST
1305,161,2024-07-28 19:35:29,DELIVERED,NORTH
1306,556,2026-12-28 16:11:08,DELIVERED,NORTH
1307,288,2025-12-04 17:58:33,DELIVERED,EAST
1308,457,2024-09-16 15:56:59,SHIPPED,SOUTH
1309,53,2025-06-05 21:04:09,DELIVERED,EAST
1310,383,2026-10-22 23:19:26,PLACED,WEST
1311,104,2025-11-28 16:27:13,RETURNED,EAST
1312,34,2025-06-21 12:10:22,DELIVERED,EAST
1313,36,2024-07-08 23:43:23,DELIVERED,EAST
1314,519,2024-10-16 12:19:26,CANCELLED,CENTRAL
1315,586,2026-09-01 07:46:06,DELIVERED,CENTRAL
1316,595,2025-06-05 14:39:53,DELIVERED,EAST
1317,,2026-10-28 09:15:13,SHIPPED,EAST
1318,385,2025-10-23 03:25:46,SHIPPED,NORTH
1319,508,2026-08-15 23:56:50,PLACED,SOUTH
1320,76,2026-11-16 06:08:25,RETURNED,NORTH
1321,29,2026-02-03 19:48:32,RETURNED,WEST
1322,370,24-11-2025,SHIPPED,NORTH
1323,26,2026-03-25 13:07:35,DELIVERED,NORTH
1324,276,2025-08-23 15:16:46,RETURNED,NORTH
1325,309,2024-12-22 06:25:23,DELIVERED,NORTH
1326,436,2024-11-28 16:40:49,SHIPPED,EAST
1327,292,2026-08-27 00:37:08,DELIVERED,SOUTH
1328,127,2024-10-17 04:04:15,DELIVERED,WEST
1329,202,2024-11-28 23:18:08,DELIVERED,NORTH
1330,448,2024-11-11 07:31:59,DELIVERED,NORTH
1331,80,2024-11-14 00:02:12,PLACED,SOUTH
1332,293,2026-02-28 00:24:09,PLACED,SOUTH
1333,137,2024-05-11 11:03:52,DELIVERED,WEST
1334,359,2026-12-14 17:41:57,SHIPPED,CENTRAL
1335,220,2026-12-04 07:19:57,DELIVERED,WEST
1336,255,2025-05-28 21:58:35,DELIVERED,WEST
1337,,2024-10-20 23:07:03,DELIVERED,NORTH
1338,39,2026-07-19 18:45:04,DELIVERED,SOUTH
1339,511,2025-12-19 05:25:48,DELIVERED,WEST
1340,416,2025-12-22 09:53:35,DELIVERED,WEST
1341,383,2025-04-26 11:37:24,DELIVERED,SOUTH
1342,83,2025-01-17 09:36:39,CANCELLED,SOUTH
1343,85,2024-12-26 07:18:49,RETURNED,WEST
1344,45,2025-10-01 17:30:09,SHIPPED,WEST
1345,26,2026-08-24 06:19:35,DELIVERED,CENTRAL
1346,248,2026-10-12 20:15:57,SHIPPED,CENTRAL
1347,599,2025-11-12 13:56:42,SHIPPED,CENTRAL
1348,255,2024-09-28 04:25:37,DELIVERED,SOUTH
1349,208,2024-11-13 18:24:22,PLACED,SOUTH
1350,,2025-11-04 21:53:43,DELIVERED,CENTRAL
1351,252,2024-05-07 08:25:34,DELIVERED,EAST
1352,212,2026-12-28 00:53:10,SHIPPED,NORTH
1353,378,2025-10-13 02:03:07,DELIVERED,CENTRAL
1354,66,2026-04-20 10:52:52,PLACED,NORTH
1355,46,2026-10-03 09:40:38,DELIVERED,NORTH
1356,552,2024-12-17 06:55:37,DELIVERED,SOUTH
1357,269,2024-10-09 00:57:31,DELIVERED,WEST
1358,511,2025-12-24 12:48:55,SHIPPED,SOUTH
1359,403,2024-11-16 23:40:52,DELIVERED,NORTH
1360,410,2026-12-03 08:01:25,DELIVERED,EAST
1361,150,2024-05-08 02:59:08,DELIVERED,SOUTH
1362,295,2024-08-03 14:00:13,CANCELLED,SOUTH
1363,63,2026-04-13 03:14:48,DELIVERED,EAST
1364,366,2026-09-12 12:07:12,PLACED,CENTRAL
1365,207,2026-02-06 18:20:03,DELIVERED,CENTRAL
1366,,2024-08-10 01:15:28,DELIVERED,NORTH
1367,393,2024-12-15 23:50:31,SHIPPED,SOUTH
1368,597,2024-10-16 18:34:52,DELIVERED,EAST
1369,310,2024-09-11 23:53:31,DELIVERED,WEST
1370,313,2024-12-18 07:56:07,SHIPPED,EAST
1371,253,2024-09-15 23:01:31,DELIVERED,WEST
1372,92,2025-08-02 12:55:31,DELIVERED,SOUTH
1373,11,2025-11-13 17:09:05,SHIPPED,SOUTH
1374,249,2026-04-13 21:55:42,DELIVERED,CENTRAL
1375,84,2026-05-19 04:46:04,DELIVERED,SOUTH
1376,414,2024-06-13 14:48:38,DELIVERED,CENTRAL
1377,209,2024-08-20 17:18:50,PLACED,SOUTH
1378,32,2025-11-20 22:46:14,DELIVERED,CENTRAL
1379,198,2026-12-21 04:19:56,DELIVERED,CENTRAL
1380,448,2024-10-10 11:28:40,DELIVERED,NORTH
1381,325,2024-07-06 07:57:34,DELIVERED,SOUTH
1382,470,2024-01-20 14:17:24,RETURNED,NORTH
1383,474,2025-09-18 15:24:34,DELIVERED,WEST
1384,513,2024-12-05 10:33:36,RETURNED,NORTH
1385,390,2025-11-01 12:41:11,DELIVERED,EAST
1386,210,2024-10-28 11:48:24,DELIVERED,WEST
1387,26,2026-03-09 17:11:49,CANCELLED,EAST
1388,385,2025-08-13 06:08:22,DELIVERED,SOUTH
1389,452,2024-11-24 18:54:17,DELIVERED,SOUTH
1390,150,2026-12-19 03:21:25,PLACED,EAST
1391,545,2025-11-16 05:58:21,RETURNED,SOUTH
1392,426,2024-12-08 10:33:38,DELIVERED,SOUTH
1393,372,2024-09-13 11:23:01,DELIVERED,EAST
1394,404,2025-01-11 15:49:43,DELIVERED,NORTH
1395,448,2026-03-22 16:52:36,DELIVERED,WEST
1396,130,2024-04-27 22:21:37,DELIVERED,NORTH
1397,164,2025-06-11 09:29:06,DELIVERED,NORTH
1398,135,2025-10-07 13:30:46,DELIVERED,SOUTH
1399,331,2025-02-20 08:54:09,DELIVERED,NORTH
1400,549,2024-01-12 05:29:24,CANCELLED,NORTH
1401,385,2025-09-20 23:53:08,PLACED,EAST
1402,378,2026-09-25 11:25:10,CANCELLED,CENTRAL
1403,584,2025-08-11 18:32:26,DELIVERED,WEST
1404,132,2024-09-11 16:21:47,DELIVERED,EAST
1405,311,2025-11-11 22:53:39,DELIVERED,EAST
1406,92,2024-11-14 10:01:08,PLACED,NORTH
1407,,2025-07-08 18:41:56,RETURNED,SOUTH
1408,593,28-11-2024,DELIVERED,NORTH
1409,451,2026-08-24 05:43:06,DELIVERED,CENTRAL
1410,279,2025-10-23 15:09:31,DELIVERED,SOUTH
1411,453,2025-11-10 20:26:09,SHIPPED,CENTRAL
1412,503,2024-12-10 06:04:33,DELIVERED,CENTRAL
1413,84,2026-03-27 02:08:12,CANCELLED,NORTH
1414,446,2024-02-24 00:56:05,DELIVERED,WEST
1415,512,2026-08-01 17:10:49,DELIVERED,NORTH
1416,139,2024-12-16 14:20:16,DELIVERED,EAST
1417,276,2024-12-02 10:09:39,DELIVERED,WEST
1418,470,2026-05-04 12:03:35,DELIVERED,NORTH
1419,137,2024-08-07 06:28:50,SHIPPED,CENTRAL
1420,145,2024-06-06 04:36:36,SHIPPED,WEST
1421,83,2026-08-11 21:54:37,DELIVERED,CENTRAL
1422,188,2024-06-12 22:15:50,CANCELLED,SOUTH
1423,232,2025-08-16 23:41:29,CANCELLED,SOUTH
1424,289,2025-05-01 18:21:16,DELIVERED,WEST
1425,517,2024-04-15 19:52:54,DELIVERED,SOUTH
1426,324,2024-04-11 07:42:57,DELIVERED,WEST
1427,168,2025-11-27 10:08:37,CANCELLED,CENTRAL
1428,120,2024-11-25 03:08:50,DELIVERED,NORTH
1429,135,2024-12-09 17:31:38,DELIVERED,WEST
1430,373,2026-08-22 06:44:47,CANCELLED,CENTRAL
1431,188,2026-09-02 01:12:01,DELIVERED,WEST
1432,586,2026-12-19 10:07:29,DELIVERED,SOUTH
1433,519,2026-12-28 02:01:49,DELIVERED,CENTRAL
1434,474,2024-03-07 15:17:41,DELIVERED,NORTH
1435,152,2024-09-16 02:13:43,PLACED,NORTH
1436,39,2026-04-05 03:13:10,DELIVERED,WEST
1437,537,2026-03-04 19:49:47,SHIPPED,WEST
1438,103,2024-01-20 23:02:28,DELIVERED,CENTRAL
1439,196,2024-12-24 23:13:02,SHIPPED,WEST
1440,394,2024-10-15 20:56:42,DELIVERED,NORTH
1441,562,2025-04-03 09:01:50,DELIVERED,CENTRAL
1442,252,2024-09-11 04:09:38,SHIPPED,CENTRAL
1443,269,2025-11-27 02:51:47,PLACED,SOUTH
1444,412,2026-07-25 22:37:31,DELIVERED,SOUTH
1445,92,2024-06-14 11:35:20,DELIVERED,SOUTH
